,S,E,I,R,country,date
1075,32365999,0.0,0.0,20.0,malaysia,2020-02-25
1076,32365999,0.0,0.0,20.0,malaysia,2020-02-26
1077,32365999,0.0,0.0,20.0,malaysia,2020-02-27
1078,32365999,0.0,5.0,20.0,malaysia,2020-02-28
1079,32365999,0.0,5.0,20.0,malaysia,2020-02-29
1080,32365999,0.0,7.0,22.0,malaysia,2020-03-01
1081,32365999,0.0,7.0,22.0,malaysia,2020-03-02
1082,32365999,5.0,14.0,22.0,malaysia,2020-03-03
1083,32365999,5.0,28.0,22.0,malaysia,2020-03-04
1084,32365999,7.0,33.0,22.0,malaysia,2020-03-05
1085,32365999,7.0,60.0,23.0,malaysia,2020-03-06
1086,32365999,14.0,70.0,23.0,malaysia,2020-03-07
1087,32365999,28.0,75.0,24.0,malaysia,2020-03-08
1088,32365999,33.0,93.0,24.0,malaysia,2020-03-09
1089,32365999,60.0,42.0,87.0,malaysia,2020-03-10
1090,32365999,70.0,123.0,26.0,malaysia,2020-03-11
1091,32365999,75.0,132.0,26.0,malaysia,2020-03-12
1092,32365999,93.0,165.0,32.0,malaysia,2020-03-13
1093,32365999,42.0,203.0,35.0,malaysia,2020-03-14
1094,32365999,123.0,386.0,42.0,malaysia,2020-03-15
1095,32365999,132.0,524.0,42.0,malaysia,2020-03-16
1096,32365999,165.0,622.0,51.0,malaysia,2020-03-17
1097,32365999,203.0,622.0,51.0,malaysia,2020-03-18
1098,32365999,386.0,728.0,62.0,malaysia,2020-03-19
1099,32365999,524.0,823.0,77.0,malaysia,2020-03-20
1100,32365999,622.0,940.0,90.0,malaysia,2020-03-21
1101,32365999,622.0,1061.0,122.0,malaysia,2020-03-22
1102,32365999,728.0,1157.0,149.0,malaysia,2020-03-23
1103,32365999,823.0,1345.0,173.0,malaysia,2020-03-24
1104,32365999,940.0,1425.0,199.0,malaysia,2020-03-25
1105,32365999,1061.0,1577.0,219.0,malaysia,2020-03-26
1106,32365999,1157.0,1793.0,238.0,malaysia,2020-03-27
1107,32365999,1345.0,1876.0,285.0,malaysia,2020-03-28
1108,32365999,1425.0,1973.0,347.0,malaysia,2020-03-29
1109,32365999,1577.0,2047.0,423.0,malaysia,2020-03-30
1110,32365999,1793.0,2110.0,516.0,malaysia,2020-03-31
1111,32365999,1876.0,2186.0,580.0,malaysia,2020-04-01
1112,32365999,1973.0,2218.0,690.0,malaysia,2020-04-02
1113,25499884,0.0,0.0,5.0,australia,2020-02-10
1114,25499884,0.0,0.0,5.0,australia,2020-02-11
1115,25499884,0.0,0.0,5.0,australia,2020-02-12
1116,25499884,0.0,0.0,8.0,australia,2020-02-13
1117,25499884,0.0,0.0,10.0,australia,2020-02-14
1118,25499884,0.0,0.0,10.0,australia,2020-02-15
1119,25499884,0.0,0.0,10.0,australia,2020-02-16
1120,25499884,0.0,0.0,10.0,australia,2020-02-17
1121,25499884,0.0,0.0,10.0,australia,2020-02-18
1122,25499884,0.0,0.0,10.0,australia,2020-02-19
1123,25499884,0.0,0.0,11.0,australia,2020-02-20
1124,25499884,0.0,0.0,11.0,australia,2020-02-21
1125,25499884,0.0,0.0,11.0,australia,2020-02-22
1126,25499884,0.0,0.0,11.0,australia,2020-02-23
1127,25499884,0.0,0.0,11.0,australia,2020-02-24
1128,25499884,0.0,0.0,15.0,australia,2020-02-25
1129,25499884,0.0,0.0,15.0,australia,2020-02-26
1130,25499884,0.0,0.0,15.0,australia,2020-02-27
1131,25499884,0.0,10.0,15.0,australia,2020-02-28
1132,25499884,0.0,10.0,15.0,australia,2020-02-29
1133,25499884,0.0,13.0,16.0,australia,2020-03-01
1134,25499884,0.0,17.0,16.0,australia,2020-03-02
1135,25499884,10.0,23.0,16.0,australia,2020-03-03
1136,25499884,10.0,27.0,23.0,australia,2020-03-04
1137,25499884,13.0,36.0,24.0,australia,2020-03-05
1138,25499884,17.0,39.0,24.0,australia,2020-03-06
1139,25499884,23.0,50.0,25.0,australia,2020-03-07
1140,25499884,27.0,55.0,25.0,australia,2020-03-08
1141,25499884,36.0,68.0,25.0,australia,2020-03-09
1142,25499884,39.0,91.0,25.0,australia,2020-03-10
1143,25499884,50.0,100.0,27.0,australia,2020-03-11
1144,25499884,55.0,127.0,29.0,australia,2020-03-12
1145,25499884,68.0,170.0,29.0,australia,2020-03-13
1146,25499884,91.0,218.0,30.0,australia,2020-03-14
1147,25499884,100.0,268.0,32.0,australia,2020-03-15
1148,25499884,127.0,369.0,32.0,australia,2020-03-16
1149,25499884,170.0,420.0,32.0,australia,2020-03-17
1150,25499884,218.0,423.0,32.0,australia,2020-03-18
1151,25499884,268.0,547.0,49.0,australia,2020-03-19
1152,25499884,369.0,703.0,53.0,australia,2020-03-20
1153,25499884,420.0,875.0,53.0,australia,2020-03-21
1154,25499884,423.0,1019.0,53.0,australia,2020-03-22
1155,25499884,547.0,1514.0,95.0,australia,2020-03-23
1156,25499884,703.0,1762.0,125.0,australia,2020-03-24
1157,25499884,875.0,2191.0,126.0,australia,2020-03-25
1158,25499884,1019.0,2547.0,129.0,australia,2020-03-26
1159,25499884,1514.0,2867.0,183.0,australia,2020-03-27
1160,25499884,1762.0,3195.0,183.0,australia,2020-03-28
1161,25499884,2191.0,3451.0,184.0,australia,2020-03-29
1162,25499884,2547.0,3902.0,261.0,australia,2020-03-30
1163,25499884,2867.0,4197.0,263.0,australia,2020-03-31
1164,25499884,3195.0,4398.0,365.0,australia,2020-04-01
1165,25499884,3451.0,4680.0,368.0,australia,2020-04-02
1166,97338579,0.0,0.0,3.0,vietnam,2020-02-10
1167,97338579,0.0,0.0,6.0,vietnam,2020-02-11
1168,97338579,0.0,0.0,6.0,vietnam,2020-02-12
1169,97338579,0.0,0.0,7.0,vietnam,2020-02-13
1170,97338579,0.0,0.0,7.0,vietnam,2020-02-14
1171,97338579,0.0,0.0,7.0,vietnam,2020-02-15
1172,97338579,0.0,0.0,7.0,vietnam,2020-02-16
1173,97338579,0.0,0.0,7.0,vietnam,2020-02-17
1174,97338579,0.0,0.0,7.0,vietnam,2020-02-18
1175,97338579,0.0,0.0,14.0,vietnam,2020-02-19
1176,97338579,0.0,0.0,14.0,vietnam,2020-02-20
1177,97338579,0.0,0.0,15.0,vietnam,2020-02-21
1178,97338579,0.0,0.0,15.0,vietnam,2020-02-22
1179,97338579,0.0,0.0,15.0,vietnam,2020-02-23
1180,97338579,0.0,0.0,15.0,vietnam,2020-02-24
1181,97338579,0.0,0.0,16.0,vietnam,2020-02-25
1182,97338579,0.0,0.0,16.0,vietnam,2020-02-26
1183,97338579,0.0,0.0,16.0,vietnam,2020-02-27
1184,97338579,0.0,0.0,16.0,vietnam,2020-02-28
1185,97338579,0.0,0.0,16.0,vietnam,2020-02-29
1186,97338579,0.0,0.0,16.0,vietnam,2020-03-01
1187,97338579,0.0,0.0,16.0,vietnam,2020-03-02
1188,97338579,0.0,0.0,16.0,vietnam,2020-03-03
1189,97338579,0.0,0.0,16.0,vietnam,2020-03-04
1190,97338579,0.0,0.0,16.0,vietnam,2020-03-05
1191,97338579,0.0,1.0,16.0,vietnam,2020-03-06
1192,97338579,0.0,4.0,16.0,vietnam,2020-03-07
1193,97338579,0.0,14.0,16.0,vietnam,2020-03-08
1194,97338579,0.0,15.0,16.0,vietnam,2020-03-09
1195,97338579,1.0,18.0,16.0,vietnam,2020-03-10
1196,97338579,4.0,22.0,16.0,vietnam,2020-03-11
1197,97338579,14.0,23.0,16.0,vietnam,2020-03-12
1198,97338579,15.0,28.0,16.0,vietnam,2020-03-13
1199,97338579,18.0,37.0,16.0,vietnam,2020-03-14
1200,97338579,22.0,40.0,16.0,vietnam,2020-03-15
1201,97338579,23.0,45.0,16.0,vietnam,2020-03-16
1202,97338579,28.0,50.0,16.0,vietnam,2020-03-17
1203,97338579,37.0,50.0,16.0,vietnam,2020-03-18
1204,97338579,40.0,60.0,16.0,vietnam,2020-03-19
1205,97338579,45.0,69.0,16.0,vietnam,2020-03-20
1206,97338579,50.0,74.0,17.0,vietnam,2020-03-21
1207,97338579,50.0,77.0,17.0,vietnam,2020-03-22
1208,97338579,60.0,96.0,17.0,vietnam,2020-03-23
1209,97338579,69.0,106.0,17.0,vietnam,2020-03-24
1210,97338579,74.0,117.0,17.0,vietnam,2020-03-25
1211,97338579,77.0,131.0,17.0,vietnam,2020-03-26
1212,97338579,96.0,133.0,20.0,vietnam,2020-03-27
1213,97338579,106.0,143.0,20.0,vietnam,2020-03-28
1214,97338579,117.0,153.0,21.0,vietnam,2020-03-29
1215,97338579,131.0,169.0,25.0,vietnam,2020-03-30
1216,97338579,133.0,149.0,55.0,vietnam,2020-03-31
1217,97338579,143.0,154.0,58.0,vietnam,2020-04-01
1218,97338579,153.0,155.0,63.0,vietnam,2020-04-02
1219,83783942,0.0,0.0,0.0,germany,2020-02-10
1220,83783942,0.0,0.0,0.0,germany,2020-02-11
1221,83783942,0.0,0.0,0.0,germany,2020-02-12
1222,83783942,0.0,0.0,1.0,germany,2020-02-13
1223,83783942,0.0,0.0,1.0,germany,2020-02-14
1224,83783942,0.0,0.0,3.0,germany,2020-02-15
1225,83783942,0.0,0.0,3.0,germany,2020-02-16
1226,83783942,0.0,0.0,7.0,germany,2020-02-17
1227,83783942,0.0,0.0,9.0,germany,2020-02-18
1228,83783942,0.0,0.0,9.0,germany,2020-02-19
1229,83783942,0.0,0.0,13.0,germany,2020-02-20
1230,83783942,0.0,0.0,14.0,germany,2020-02-21
1231,83783942,0.0,0.0,14.0,germany,2020-02-22
1232,83783942,0.0,0.0,14.0,germany,2020-02-23
1233,83783942,0.0,0.0,14.0,germany,2020-02-24
1234,83783942,0.0,0.0,15.0,germany,2020-02-25
1235,83783942,0.0,0.0,15.0,germany,2020-02-26
1236,83783942,0.0,0.0,16.0,germany,2020-02-27
1237,83783942,0.0,44.0,16.0,germany,2020-02-28
1238,83783942,0.0,63.0,16.0,germany,2020-02-29
1239,83783942,0.0,114.0,16.0,germany,2020-03-01
1240,83783942,0.0,149.0,16.0,germany,2020-03-02
1241,83783942,44.0,180.0,16.0,germany,2020-03-03
1242,83783942,63.0,246.0,16.0,germany,2020-03-04
1243,83783942,114.0,528.0,17.0,germany,2020-03-05
1244,83783942,149.0,653.0,17.0,germany,2020-03-06
1245,83783942,180.0,782.0,18.0,germany,2020-03-07
1246,83783942,246.0,1022.0,18.0,germany,2020-03-08
1247,83783942,528.0,1204.0,20.0,germany,2020-03-09
1248,83783942,653.0,1545.0,20.0,germany,2020-03-10
1249,83783942,782.0,1880.0,28.0,germany,2020-03-11
1250,83783942,1022.0,2714.0,31.0,germany,2020-03-12
1251,83783942,1204.0,3621.0,54.0,germany,2020-03-13
1252,83783942,1545.0,4544.0,55.0,germany,2020-03-14
1253,83783942,1880.0,5756.0,57.0,germany,2020-03-15
1254,83783942,2714.0,7188.0,84.0,germany,2020-03-16
1255,83783942,3621.0,9274.0,93.0,germany,2020-03-17
1256,83783942,4544.0,9274.0,93.0,germany,2020-03-18
1257,83783942,5756.0,12194.0,133.0,germany,2020-03-19
1258,83783942,7188.0,15161.0,159.0,germany,2020-03-20
1259,83783942,9274.0,19600.0,248.0,germany,2020-03-21
1260,83783942,9274.0,22071.0,293.0,germany,2020-03-22
1261,83783942,12194.0,24513.0,360.0,germany,2020-03-23
1262,83783942,15161.0,28480.0,576.0,germany,2020-03-24
1263,83783942,19600.0,29542.0,3449.0,germany,2020-03-25
1264,83783942,22071.0,33570.0,3753.0,germany,2020-03-26
1265,83783942,24513.0,37998.0,5940.0,germany,2020-03-27
1266,83783942,28480.0,43862.0,7009.0,germany,2020-03-28
1267,83783942,29542.0,48781.0,8914.0,germany,2020-03-29
1268,83783942,33570.0,52683.0,9752.0,germany,2020-03-30
1269,83783942,37998.0,52740.0,14145.0,germany,2020-03-31
1270,83783942,43862.0,54933.0,16875.0,germany,2020-04-01
1271,83783942,48781.0,58350.0,19631.0,germany,2020-04-02
1272,102334404,0.0,0.0,0.0,egypt,2020-02-14
1273,102334404,0.0,0.0,0.0,egypt,2020-02-15
1274,102334404,0.0,0.0,0.0,egypt,2020-02-16
1275,102334404,0.0,0.0,0.0,egypt,2020-02-17
1276,102334404,0.0,0.0,0.0,egypt,2020-02-18
1277,102334404,0.0,0.0,0.0,egypt,2020-02-19
1278,102334404,0.0,0.0,1.0,egypt,2020-02-20
1279,102334404,0.0,0.0,1.0,egypt,2020-02-21
1280,102334404,0.0,0.0,1.0,egypt,2020-02-22
1281,102334404,0.0,0.0,1.0,egypt,2020-02-23
1282,102334404,0.0,0.0,1.0,egypt,2020-02-24
1283,102334404,0.0,0.0,1.0,egypt,2020-02-25
1284,102334404,0.0,0.0,1.0,egypt,2020-02-26
1285,102334404,0.0,0.0,1.0,egypt,2020-02-27
1286,102334404,0.0,0.0,1.0,egypt,2020-02-28
1287,102334404,0.0,0.0,1.0,egypt,2020-02-29
1288,102334404,0.0,1.0,1.0,egypt,2020-03-01
1289,102334404,0.0,1.0,1.0,egypt,2020-03-02
1290,102334404,0.0,1.0,1.0,egypt,2020-03-03
1291,102334404,0.0,1.0,1.0,egypt,2020-03-04
1292,102334404,1.0,2.0,1.0,egypt,2020-03-05
1293,102334404,1.0,14.0,1.0,egypt,2020-03-06
1294,102334404,1.0,47.0,1.0,egypt,2020-03-07
1295,102334404,1.0,53.0,2.0,egypt,2020-03-08
1296,102334404,2.0,57.0,2.0,egypt,2020-03-09
1297,102334404,14.0,57.0,2.0,egypt,2020-03-10
1298,102334404,47.0,32.0,28.0,egypt,2020-03-11
1299,102334404,53.0,51.0,29.0,egypt,2020-03-12
1300,102334404,57.0,51.0,29.0,egypt,2020-03-13
1301,102334404,57.0,80.0,29.0,egypt,2020-03-14
1302,102334404,32.0,97.0,29.0,egypt,2020-03-15
1303,102334404,51.0,130.0,36.0,egypt,2020-03-16
1304,102334404,51.0,164.0,32.0,egypt,2020-03-17
1305,102334404,80.0,164.0,32.0,egypt,2020-03-18
1306,102334404,97.0,176.0,34.0,egypt,2020-03-19
1307,102334404,130.0,207.0,49.0,egypt,2020-03-20
1308,102334404,164.0,235.0,50.0,egypt,2020-03-21
1309,102334404,164.0,242.0,52.0,egypt,2020-03-22
1310,102334404,176.0,257.0,70.0,egypt,2020-03-23
1311,102334404,207.0,279.0,87.0,egypt,2020-03-24
1312,102334404,235.0,302.0,100.0,egypt,2020-03-25
1313,102334404,242.0,340.0,116.0,egypt,2020-03-26
1314,102334404,257.0,369.0,126.0,egypt,2020-03-27
1315,102334404,279.0,390.0,146.0,egypt,2020-03-28
1316,102334404,302.0,419.0,157.0,egypt,2020-03-29
1317,102334404,340.0,437.0,172.0,egypt,2020-03-30
1318,102334404,369.0,465.0,191.0,egypt,2020-03-31
1319,102334404,390.0,507.0,203.0,egypt,2020-04-01
1320,102334404,419.0,548.0,231.0,egypt,2020-04-02
1321,83992949,0.0,0.0,2.0,iran,2020-02-19
1322,83992949,0.0,0.0,2.0,iran,2020-02-20
1323,83992949,0.0,0.0,4.0,iran,2020-02-21
1324,83992949,0.0,0.0,6.0,iran,2020-02-22
1325,83992949,0.0,0.0,8.0,iran,2020-02-23
1326,83992949,0.0,0.0,15.0,iran,2020-02-24
1327,83992949,0.0,0.0,41.0,iran,2020-02-25
1328,83992949,0.0,0.0,44.0,iran,2020-02-26
1329,83992949,0.0,0.0,80.0,iran,2020-02-27
1330,83992949,0.0,281.0,107.0,iran,2020-02-28
1331,83992949,0.0,427.0,166.0,iran,2020-02-29
1332,83992949,0.0,749.0,229.0,iran,2020-03-01
1333,83992949,0.0,1144.0,357.0,iran,2020-03-02
1334,83992949,281.0,1824.0,512.0,iran,2020-03-03
1335,83992949,427.0,2278.0,644.0,iran,2020-03-04
1336,83992949,749.0,2666.0,847.0,iran,2020-03-05
1337,83992949,1144.0,3710.0,1037.0,iran,2020-03-06
1338,83992949,1824.0,4009.0,1814.0,iran,2020-03-07
1339,83992949,2278.0,4238.0,2328.0,iran,2020-03-08
1340,83992949,2666.0,4530.0,2631.0,iran,2020-03-09
1341,83992949,3710.0,5020.0,3022.0,iran,2020-03-10
1342,83992949,4009.0,5687.0,3313.0,iran,2020-03-11
1343,83992949,4238.0,6370.0,3705.0,iran,2020-03-12
1344,83992949,4530.0,7321.0,4043.0,iran,2020-03-13
1345,83992949,5020.0,7779.0,4950.0,iran,2020-03-14
1346,83992949,5687.0,8624.0,5314.0,iran,2020-03-15
1347,83992949,6370.0,9548.0,5443.0,iran,2020-03-16
1348,83992949,7321.0,9792.0,6377.0,iran,2020-03-17
1349,83992949,7779.0,9792.0,6377.0,iran,2020-03-18
1350,83992949,8624.0,10516.0,6845.0,iran,2020-03-19
1351,83992949,9548.0,11144.0,7263.0,iran,2020-03-20
1352,83992949,9792.0,11466.0,8178.0,iran,2020-03-21
1353,83992949,9792.0,11419.0,9191.0,iran,2020-03-22
1354,83992949,10516.0,12040.0,9598.0,iran,2020-03-23
1355,83992949,11144.0,12861.0,10188.0,iran,2020-03-24
1356,83992949,11466.0,13964.0,10847.0,iran,2020-03-25
1357,83992949,11419.0,15315.0,11702.0,iran,2020-03-26
1358,83992949,12040.0,16715.0,12691.0,iran,2020-03-27
1359,83992949,12861.0,18821.0,13511.0,iran,2020-03-28
1360,83992949,13964.0,21212.0,14196.0,iran,2020-03-29
1361,83992949,15315.0,23278.0,15031.0,iran,2020-03-30
1362,83992949,16715.0,24827.0,16668.0,iran,2020-03-31
1363,83992949,18821.0,27051.0,17554.0,iran,2020-04-01
1364,83992949,21212.0,29084.0,18509.0,iran,2020-04-02
1365,8655535,0.0,0.0,0.0,israel,2020-02-21
1366,8655535,0.0,0.0,0.0,israel,2020-02-22
1367,8655535,0.0,0.0,0.0,israel,2020-02-23
1368,8655535,0.0,0.0,0.0,israel,2020-02-24
1369,8655535,0.0,0.0,0.0,israel,2020-02-25
1370,8655535,0.0,0.0,0.0,israel,2020-02-26
1371,8655535,0.0,0.0,0.0,israel,2020-02-27
1372,8655535,0.0,6.0,1.0,israel,2020-02-28
1373,8655535,0.0,6.0,1.0,israel,2020-02-29
1374,8655535,0.0,9.0,1.0,israel,2020-03-01
1375,8655535,0.0,11.0,1.0,israel,2020-03-02
1376,8655535,6.0,11.0,1.0,israel,2020-03-03
1377,8655535,6.0,14.0,1.0,israel,2020-03-04
1378,8655535,9.0,15.0,2.0,israel,2020-03-05
1379,8655535,11.0,19.0,2.0,israel,2020-03-06
1380,8655535,11.0,22.0,3.0,israel,2020-03-07
1381,8655535,14.0,36.0,3.0,israel,2020-03-08
1382,8655535,15.0,46.0,4.0,israel,2020-03-09
1383,8655535,19.0,71.0,4.0,israel,2020-03-10
1384,8655535,22.0,93.0,4.0,israel,2020-03-11
1385,8655535,36.0,105.0,4.0,israel,2020-03-12
1386,8655535,46.0,122.0,4.0,israel,2020-03-13
1387,8655535,71.0,189.0,4.0,israel,2020-03-14
1388,8655535,93.0,209.0,4.0,israel,2020-03-15
1389,8655535,105.0,294.0,4.0,israel,2020-03-16
1390,8655535,122.0,326.0,11.0,israel,2020-03-17
1391,8655535,189.0,326.0,11.0,israel,2020-03-18
1392,8655535,209.0,422.0,11.0,israel,2020-03-19
1393,8655535,294.0,663.0,14.0,israel,2020-03-20
1394,8655535,326.0,689.0,16.0,israel,2020-03-21
1395,8655535,326.0,846.0,37.0,israel,2020-03-22
1396,8655535,422.0,1033.0,38.0,israel,2020-03-23
1397,8655535,663.0,1400.0,42.0,israel,2020-03-24
1398,8655535,689.0,1874.0,56.0,israel,2020-03-25
1399,8655535,846.0,2306.0,63.0,israel,2020-03-26
1400,8655535,1033.0,2617.0,76.0,israel,2020-03-27
1401,8655535,1400.0,2944.0,91.0,israel,2020-03-28
1402,8655535,1874.0,3518.0,101.0,israel,2020-03-29
1403,8655535,2306.0,4100.0,147.0,israel,2020-03-30
1404,8655535,2617.0,4518.0,177.0,israel,2020-03-31
1405,8655535,2944.0,5114.0,244.0,israel,2020-04-01
1406,8655535,3518.0,5825.0,267.0,israel,2020-04-02
1407,6825445,0.0,0.0,0.0,lebanon,2020-02-21
1408,6825445,0.0,0.0,0.0,lebanon,2020-02-22
1409,6825445,0.0,0.0,0.0,lebanon,2020-02-23
1410,6825445,0.0,0.0,0.0,lebanon,2020-02-24
1411,6825445,0.0,0.0,0.0,lebanon,2020-02-25
1412,6825445,0.0,0.0,0.0,lebanon,2020-02-26
1413,6825445,0.0,0.0,0.0,lebanon,2020-02-27
1414,6825445,0.0,4.0,0.0,lebanon,2020-02-28
1415,6825445,0.0,7.0,0.0,lebanon,2020-02-29
1416,6825445,0.0,10.0,0.0,lebanon,2020-03-01
1417,6825445,0.0,13.0,0.0,lebanon,2020-03-02
1418,6825445,4.0,13.0,0.0,lebanon,2020-03-03
1419,6825445,7.0,15.0,0.0,lebanon,2020-03-04
1420,6825445,10.0,16.0,0.0,lebanon,2020-03-05
1421,6825445,13.0,22.0,0.0,lebanon,2020-03-06
1422,6825445,13.0,27.0,1.0,lebanon,2020-03-07
1423,6825445,15.0,31.0,1.0,lebanon,2020-03-08
1424,6825445,16.0,40.0,1.0,lebanon,2020-03-09
1425,6825445,22.0,50.0,2.0,lebanon,2020-03-10
1426,6825445,27.0,58.0,3.0,lebanon,2020-03-11
1427,6825445,31.0,64.0,4.0,lebanon,2020-03-12
1428,6825445,40.0,73.0,4.0,lebanon,2020-03-13
1429,6825445,50.0,89.0,4.0,lebanon,2020-03-14
1430,6825445,58.0,95.0,4.0,lebanon,2020-03-15
1431,6825445,64.0,103.0,6.0,lebanon,2020-03-16
1432,6825445,73.0,116.0,8.0,lebanon,2020-03-17
1433,6825445,89.0,116.0,8.0,lebanon,2020-03-18
1434,6825445,95.0,125.0,8.0,lebanon,2020-03-19
1435,6825445,103.0,149.0,8.0,lebanon,2020-03-20
1436,6825445,116.0,169.0,8.0,lebanon,2020-03-21
1437,6825445,116.0,218.0,12.0,lebanon,2020-03-22
1438,6825445,125.0,236.0,12.0,lebanon,2020-03-23
1439,6825445,149.0,255.0,12.0,lebanon,2020-03-24
1440,6825445,169.0,306.0,12.0,lebanon,2020-03-25
1441,6825445,218.0,307.0,26.0,lebanon,2020-03-26
1442,6825445,236.0,339.0,29.0,lebanon,2020-03-27
1443,6825445,255.0,356.0,35.0,lebanon,2020-03-28
1444,6825445,306.0,374.0,38.0,lebanon,2020-03-29
1445,6825445,307.0,398.0,40.0,lebanon,2020-03-30
1446,6825445,339.0,400.0,46.0,lebanon,2020-03-31
1447,6825445,356.0,414.0,49.0,lebanon,2020-04-01
1448,6825445,374.0,422.0,57.0,lebanon,2020-04-02
1449,40222493,0.0,0.0,0.0,iraq,2020-02-22
1450,40222493,0.0,0.0,0.0,iraq,2020-02-23
1451,40222493,0.0,0.0,0.0,iraq,2020-02-24
1452,40222493,0.0,0.0,0.0,iraq,2020-02-25
1453,40222493,0.0,0.0,0.0,iraq,2020-02-26
1454,40222493,0.0,0.0,0.0,iraq,2020-02-27
1455,40222493,0.0,8.0,0.0,iraq,2020-02-28
1456,40222493,0.0,13.0,0.0,iraq,2020-02-29
1457,40222493,0.0,19.0,0.0,iraq,2020-03-01
1458,40222493,0.0,26.0,0.0,iraq,2020-03-02
1459,40222493,8.0,32.0,0.0,iraq,2020-03-03
1460,40222493,13.0,33.0,2.0,iraq,2020-03-04
1461,40222493,19.0,33.0,3.0,iraq,2020-03-05
1462,40222493,26.0,43.0,5.0,iraq,2020-03-06
1463,40222493,32.0,49.0,5.0,iraq,2020-03-07
1464,40222493,33.0,53.0,7.0,iraq,2020-03-08
1465,40222493,33.0,61.0,10.0,iraq,2020-03-09
1466,40222493,43.0,49.0,22.0,iraq,2020-03-10
1467,40222493,49.0,49.0,22.0,iraq,2020-03-11
1468,40222493,53.0,51.0,32.0,iraq,2020-03-12
1469,40222493,61.0,68.0,33.0,iraq,2020-03-13
1470,40222493,49.0,74.0,36.0,iraq,2020-03-14
1471,40222493,49.0,88.0,36.0,iraq,2020-03-15
1472,40222493,51.0,91.0,42.0,iraq,2020-03-16
1473,40222493,68.0,102.0,52.0,iraq,2020-03-17
1474,40222493,74.0,102.0,52.0,iraq,2020-03-18
1475,40222493,88.0,111.0,53.0,iraq,2020-03-19
1476,40222493,91.0,130.0,62.0,iraq,2020-03-20
1477,40222493,102.0,142.0,66.0,iraq,2020-03-21
1478,40222493,102.0,146.0,68.0,iraq,2020-03-22
1479,40222493,111.0,156.0,77.0,iraq,2020-03-23
1480,40222493,130.0,181.0,85.0,iraq,2020-03-24
1481,40222493,142.0,214.0,102.0,iraq,2020-03-25
1482,40222493,146.0,214.0,132.0,iraq,2020-03-26
1483,40222493,156.0,241.0,141.0,iraq,2020-03-27
1484,40222493,181.0,296.0,162.0,iraq,2020-03-28
1485,40222493,214.0,333.0,173.0,iraq,2020-03-29
1486,40222493,214.0,362.0,185.0,iraq,2020-03-30
1487,40222493,241.0,432.0,198.0,iraq,2020-03-31
1488,40222493,296.0,474.0,220.0,iraq,2020-04-01
1489,40222493,333.0,494.0,234.0,iraq,2020-04-02
1490,38928346,0.0,0.0,0.0,afghanistan,2020-02-24
1491,38928346,0.0,0.0,0.0,afghanistan,2020-02-25
1492,38928346,0.0,0.0,0.0,afghanistan,2020-02-26
1493,38928346,0.0,0.0,0.0,afghanistan,2020-02-27
1494,38928346,0.0,1.0,0.0,afghanistan,2020-02-28
1495,38928346,0.0,1.0,0.0,afghanistan,2020-02-29
1496,38928346,0.0,1.0,0.0,afghanistan,2020-03-01
1497,38928346,0.0,1.0,0.0,afghanistan,2020-03-02
1498,38928346,1.0,1.0,0.0,afghanistan,2020-03-03
1499,38928346,1.0,1.0,0.0,afghanistan,2020-03-04
1500,38928346,1.0,1.0,0.0,afghanistan,2020-03-05
1501,38928346,1.0,1.0,0.0,afghanistan,2020-03-06
1502,38928346,1.0,4.0,0.0,afghanistan,2020-03-07
1503,38928346,1.0,4.0,0.0,afghanistan,2020-03-08
1504,38928346,1.0,4.0,0.0,afghanistan,2020-03-09
1505,38928346,1.0,5.0,0.0,afghanistan,2020-03-10
1506,38928346,4.0,7.0,0.0,afghanistan,2020-03-11
1507,38928346,4.0,7.0,0.0,afghanistan,2020-03-12
1508,38928346,4.0,7.0,0.0,afghanistan,2020-03-13
1509,38928346,5.0,11.0,0.0,afghanistan,2020-03-14
1510,38928346,7.0,15.0,1.0,afghanistan,2020-03-15
1511,38928346,7.0,20.0,1.0,afghanistan,2020-03-16
1512,38928346,7.0,21.0,1.0,afghanistan,2020-03-17
1513,38928346,11.0,21.0,1.0,afghanistan,2020-03-18
1514,38928346,15.0,21.0,1.0,afghanistan,2020-03-19
1515,38928346,20.0,21.0,1.0,afghanistan,2020-03-20
1516,38928346,21.0,23.0,1.0,afghanistan,2020-03-21
1517,38928346,21.0,23.0,1.0,afghanistan,2020-03-22
1518,38928346,21.0,38.0,2.0,afghanistan,2020-03-23
1519,38928346,21.0,38.0,2.0,afghanistan,2020-03-24
1520,38928346,23.0,72.0,2.0,afghanistan,2020-03-25
1521,38928346,23.0,80.0,4.0,afghanistan,2020-03-26
1522,38928346,38.0,88.0,6.0,afghanistan,2020-03-27
1523,38928346,38.0,104.0,6.0,afghanistan,2020-03-28
1524,38928346,72.0,104.0,6.0,afghanistan,2020-03-29
1525,38928346,80.0,114.0,6.0,afghanistan,2020-03-30
1526,38928346,88.0,164.0,6.0,afghanistan,2020-03-31
1527,38928346,104.0,165.0,9.0,afghanistan,2020-04-01
1528,38928346,104.0,228.0,9.0,afghanistan,2020-04-02
1529,1701575,0.0,0.0,0.0,bahrain,2020-02-24
1530,1701575,0.0,0.0,0.0,bahrain,2020-02-25
1531,1701575,0.0,0.0,0.0,bahrain,2020-02-26
1532,1701575,0.0,0.0,0.0,bahrain,2020-02-27
